not enough replicas to describe the ground state at A_q=1.7666220735785956 and w_d=0.013333333333333334, leakage=0.182
not enough replicas to describe the first excited state at A_q=1.7666220735785956 and w_d=0.013333333333333334, leakage=0.182
not enough replicas to describe the ground state at A_q=1.775635451505017 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the first excited state at A_q=1.775635451505017 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the ground state at A_q=1.7846488294314384 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the first excited state at A_q=1.7846488294314384 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the ground state at A_q=1.7936622073578599 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the first excited state at A_q=1.7936622073578599 and w_d=0.013333333333333334, leakage=0.181
not enough replicas to describe the ground state at A_q=1.8026755852842813 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the first excited state at A_q=1.8026755852842813 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the ground state at A_q=1.8116889632107027 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the first excited state at A_q=1.8116889632107027 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the ground state at A_q=1.820702341137124 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the first excited state at A_q=1.820702341137124 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the ground state at A_q=1.8297157190635454 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the first excited state at A_q=1.8297157190635454 and w_d=0.013333333333333334, leakage=0.18
not enough replicas to describe the ground state at A_q=1.8387290969899668 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the first excited state at A_q=1.8387290969899668 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the ground state at A_q=1.8477424749163882 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the first excited state at A_q=1.8477424749163882 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the ground state at A_q=1.8567558528428096 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the first excited state at A_q=1.8567558528428096 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the ground state at A_q=1.865769230769231 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the first excited state at A_q=1.865769230769231 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the ground state at A_q=1.8747826086956525 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the first excited state at A_q=1.8747826086956525 and w_d=0.013333333333333334, leakage=0.179
not enough replicas to describe the ground state at A_q=1.883795986622074 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.883795986622074 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.8928093645484954 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.8928093645484954 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.9018227424749168 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.9018227424749168 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.910836120401338 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.910836120401338 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.9198494983277594 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.9198494983277594 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.9288628762541808 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the first excited state at A_q=1.9288628762541808 and w_d=0.013333333333333334, leakage=0.178
not enough replicas to describe the ground state at A_q=1.9378762541806023 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9378762541806023 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.9468896321070237 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9468896321070237 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.9559030100334451 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9559030100334451 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.9649163879598666 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9649163879598666 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.973929765886288 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.973929765886288 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.9829431438127094 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9829431438127094 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=1.9919565217391308 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=1.9919565217391308 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=2.0009698996655523 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=2.0009698996655523 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=2.0099832775919735 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=2.0099832775919735 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=2.018996655518395 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the first excited state at A_q=2.018996655518395 and w_d=0.013333333333333334, leakage=0.177
not enough replicas to describe the ground state at A_q=2.0280100334448163 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.0280100334448163 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.037023411371238 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.037023411371238 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.046036789297659 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.046036789297659 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.0550501672240804 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.0550501672240804 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.064063545150502 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.064063545150502 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.0730769230769233 and w_d=0.013333333333333334, leakage=0.176
